condition_id,event_start,ts_ms,event_end_ms,up_best_ask,up_best_bid,down_best_ask,down_best_bid,up_ask_sz_1,down_ask_sz_1
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681273888,1785681300000,0.710000,0.700000,0.300000,0.290000,2.95,136.7
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681274389,1785681300000,0.730000,0.710000,0.290000,0.270000,5,45
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681274890,1785681300000,0.760000,0.750000,0.250000,0.240000,267.81,25.32
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681275389,1785681300000,0.720000,0.710000,0.290000,0.280000,5,104.9
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681275888,1785681300000,0.760000,0.750000,0.250000,0.240000,20,20
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681276389,1785681300000,0.760000,0.750000,0.250000,0.240000,70,90.34
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681276890,1785681300000,0.760000,0.750000,0.250000,0.240000,3.62,121.02
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681277389,1785681300000,0.780000,0.770000,0.230000,0.220000,39.87,93
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681277890,1785681300000,0.770000,0.760000,0.240000,0.230000,3.22,75
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681278390,1785681300000,0.750000,0.740000,0.260000,0.250000,140.72,15
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681278890,1785681300000,0.780000,0.770000,0.230000,0.220000,24.96,217.63
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681279389,1785681300000,0.750000,0.740000,0.260000,0.250000,5,17.84
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681279889,1785681300000,0.760000,0.750000,0.250000,0.240000,29,159.95
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681280390,1785681300000,0.780000,0.770000,0.230000,0.220000,3.58,25
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681280890,1785681300000,0.790000,0.780000,0.220000,0.210000,150.46,15.9
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681281389,1785681300000,0.780000,0.770000,0.230000,0.220000,83.12,63.68
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681281890,1785681300000,0.810000,0.800000,0.200000,0.190000,70.63,120
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681282388,1785681300000,0.800000,0.790000,0.210000,0.200000,5,6.68
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681282889,1785681300000,0.720000,0.710000,0.290000,0.280000,5,143.04
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681283390,1785681300000,0.790000,0.780000,0.220000,0.210000,47.61,109.37
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681283889,1785681300000,0.820000,0.810000,0.190000,0.180000,15.06,445.65
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681284390,1785681300000,0.820000,0.810000,0.190000,0.180000,13.84,286.11
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681284889,1785681300000,0.790000,0.770000,0.230000,0.210000,96.87,10
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681285390,1785681300000,0.790000,0.780000,0.220000,0.210000,5,15
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681285888,1785681300000,0.840000,0.830000,0.170000,0.160000,312.38,12
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681286389,1785681300000,0.810000,0.800000,0.200000,0.190000,10,436.69
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681286890,1785681300000,0.860000,0.850000,0.150000,0.140000,212.79,12
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681287389,1785681300000,0.810000,0.800000,0.200000,0.190000,3.26,119.29
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681287888,1785681300000,0.850000,0.800000,0.200000,0.150000,7,12.5
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681288389,1785681300000,0.800000,0.790000,0.210000,0.200000,4.13,27.33
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681288889,1785681300000,0.790000,0.780000,0.220000,0.210000,17.49,2.78
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681289389,1785681300000,0.740000,0.710000,0.290000,0.260000,5,20
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681289889,1785681300000,0.730000,0.710000,0.290000,0.270000,11,5.91
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681290389,1785681300000,0.740000,0.730000,0.270000,0.260000,5,15
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681290890,1785681300000,0.780000,0.760000,0.240000,0.220000,20,15
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681291389,1785681300000,0.780000,0.750000,0.250000,0.220000,19.82,55
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681291889,1785681300000,0.800000,0.790000,0.210000,0.200000,105,5
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681292389,1785681300000,0.800000,0.790000,0.210000,0.200000,24.45,15
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681292890,1785681300000,0.820000,0.810000,0.190000,0.180000,39.53,14.73
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681293389,1785681300000,0.780000,0.770000,0.230000,0.220000,18.33,12
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681293889,1785681300000,0.800000,0.750000,0.250000,0.200000,5,12
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681294390,1785681300000,0.810000,0.800000,0.200000,0.190000,10.54,11.75
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681294888,1785681300000,0.830000,0.800000,0.200000,0.170000,16.21,6.39
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681295389,1785681300000,0.810000,0.800000,0.200000,0.190000,5.46,0.76
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681295890,1785681300000,0.790000,0.780000,0.220000,0.210000,6,531.63
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681296389,1785681300000,0.790000,0.780000,0.220000,0.210000,21,430.71
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681296889,1785681300000,0.790000,0.780000,0.220000,0.210000,5.85,329.44
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681297388,1785681300000,0.800000,0.790000,0.210000,0.200000,1518.79,20.22
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681297889,1785681300000,0.800000,0.790000,0.210000,0.200000,1276.8,19.07
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681298389,1785681300000,0.800000,0.790000,0.210000,0.200000,949.89,192.18
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681298889,1785681300000,0.800000,0.790000,0.210000,0.200000,216.62,252.04
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681299389,1785681300000,0.800000,0.790000,0.210000,0.200000,15.67,286.84
0x5f561c6b3949662b1cf40a3b1b09d675aa566129bc321ce743d839b03742bf8a,2026-08-02NDH24:30:00Z,1785681299889,1785681300000,0.950000,0.930000,0.070000,0.050000,1,5.91
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681900392,1785682200000,,,,,,
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681900890,1785682200000,0.460000,0.450000,0.550000,0.540000,240,265.44
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681901390,1785682200000,0.460000,0.450000,0.550000,0.540000,17.82,277.1
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681901891,1785682200000,0.480000,0.470000,0.530000,0.520000,355.75,367.18
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681902390,1785682200000,0.470000,0.460000,0.540000,0.530000,377.39,20.92
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681902891,1785682200000,0.470000,0.460000,0.540000,0.530000,359.37,7.4
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681903390,1785682200000,0.470000,0.460000,0.540000,0.530000,359.37,15
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681903890,1785682200000,0.430000,0.420000,0.580000,0.570000,207.12,551.59
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681904391,1785682200000,0.450000,0.440000,0.560000,0.550000,15,202.73
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681904890,1785682200000,0.450000,0.440000,0.560000,0.550000,7.77,295.48
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681905390,1785682200000,0.460000,0.450000,0.550000,0.540000,200.15,429.48
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681905890,1785682200000,0.460000,0.450000,0.550000,0.540000,201.88,110.29
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681906390,1785682200000,0.460000,0.450000,0.550000,0.540000,101.74,681.78
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681906890,1785682200000,0.460000,0.450000,0.550000,0.540000,94.56,725.6
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681907391,1785682200000,0.460000,0.450000,0.550000,0.540000,238.47,100
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681907890,1785682200000,0.460000,0.450000,0.550000,0.540000,27.69,407.92
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681908390,1785682200000,0.460000,0.450000,0.550000,0.540000,12.69,430.1
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681908891,1785682200000,0.460000,0.450000,0.550000,0.540000,13.33,370.2
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681909390,1785682200000,0.480000,0.470000,0.530000,0.520000,258.35,54.65
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681909890,1785682200000,0.480000,0.470000,0.530000,0.520000,273.35,46.42
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681910391,1785682200000,0.480000,0.470000,0.530000,0.520000,248.11,183.11
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681910890,1785682200000,0.480000,0.470000,0.530000,0.520000,239.11,178.11
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681911390,1785682200000,0.480000,0.470000,0.530000,0.520000,198.69,183.11
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681911890,1785682200000,0.480000,0.470000,0.530000,0.520000,195.68,171.83
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681912390,1785682200000,0.480000,0.470000,0.530000,0.520000,195.68,174.51
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681912889,1785682200000,0.460000,0.450000,0.550000,0.540000,105,281.24
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681913391,1785682200000,0.460000,0.450000,0.550000,0.540000,311.78,349.1
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681913890,1785682200000,0.460000,0.450000,0.550000,0.540000,167.4,411.37
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681914390,1785682200000,0.460000,0.450000,0.550000,0.540000,162.4,385.66
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681914890,1785682200000,0.470000,0.460000,0.540000,0.530000,34.23,159.38
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681915390,1785682200000,0.480000,0.470000,0.530000,0.520000,156.46,866.17
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681915897,1785682200000,0.510000,0.500000,0.500000,0.490000,40,407.7
0xd667d3a8a6a565605982a0d319ae5204d390b585ec2a95d7e62bb8520cb3b877,2026-08-02NDH24:45:00Z,1785681916390,1785682200000,0.520000,0.510000,0.490000,0.480000,473.28,15.64
