day,event_start,side,entry_ask,canonical_win,signal_seconds_left,pnl_hold,pnl_exit_delay0,pnl_reverse65_delay0,pnl_reverse68_delay0,pnl_reverse70_delay0,pnl_reverse72_delay0,pnl_reverse78_delay0,pnl_reverse101_delay0,pnl_exit_delay0p5,pnl_reverse65_delay0p5,pnl_reverse68_delay0p5,pnl_reverse70_delay0p5,pnl_reverse72_delay0p5,pnl_reverse78_delay0p5,pnl_reverse101_delay0p5,pnl_exit_delay1,pnl_reverse65_delay1,pnl_reverse68_delay1,pnl_reverse70_delay1,pnl_reverse72_delay1,pnl_reverse78_delay1,pnl_reverse101_delay1,pnl_exit_delay2,pnl_reverse65_delay2,pnl_reverse68_delay2,pnl_reverse70_delay2,pnl_reverse72_delay2,pnl_reverse78_delay2,pnl_reverse101_delay2,reversed_hold,reversed_exit_delay0,reversed_reverse65_delay0,reversed_reverse68_delay0,reversed_reverse70_delay0,reversed_reverse72_delay0,reversed_reverse78_delay0,reversed_reverse101_delay0,reversed_exit_delay0p5,reversed_reverse65_delay0p5,reversed_reverse68_delay0p5,reversed_reverse70_delay0p5,reversed_reverse72_delay0p5,reversed_reverse78_delay0p5,reversed_reverse101_delay0p5,reversed_exit_delay1,reversed_reverse65_delay1,reversed_reverse68_delay1,reversed_reverse70_delay1,reversed_reverse72_delay1,reversed_reverse78_delay1,reversed_reverse101_delay1,reversed_exit_delay2,reversed_reverse65_delay2,reversed_reverse68_delay2,reversed_reverse70_delay2,reversed_reverse72_delay2,reversed_reverse78_delay2,reversed_reverse101_delay2
2026-06-06,2026-06-06T08:45:00.000Z,1,0.5600,0,6.0,-10.3080,-3.8168,0.1070,0.1070,0.1070,0.1070,0.1070,0.1070,-3.8168,0.1070,0.1070,0.1070,0.1070,0.1070,0.1070,-4.3424,-4.3424,-1.1782,-1.1782,-1.1782,-1.1782,-1.1782,-5.8573,-5.8573,-5.8573,-5.8573,-5.8573,-4.2563,-4.2563,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
2026-06-06,2026-06-06T09:05:00.000Z,1,0.6200,1,22.5,5.7824,-5.9775,-5.9775,-5.9775,-5.9775,-5.9775,-10.5821,-10.5821,-5.9775,-5.9775,-5.9775,-5.9775,-5.9775,-10.5821,-10.5821,-5.5075,-5.5075,-5.5075,-10.6160,-10.6160,-10.6160,-10.6160,-5.0355,-5.0355,-10.6499,-10.6499,-10.6499,-10.6499,-10.6499,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1
2026-06-06,2026-06-06T09:15:00.000Z,1,0.6500,0,18.5,-10.2450,-4.5012,-0.8781,-0.8781,-0.8781,-0.8781,-0.8781,-0.8781,-6.7491,-6.7491,-6.7491,-6.7491,-6.7491,-5.6695,-5.6695,-5.9544,-5.9544,-5.9544,-5.9544,-4.1469,-4.1469,-4.1469,-4.3496,-0.4706,-0.4706,-0.4706,-0.4706,-0.4706,-0.4706,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
2026-06-06,2026-06-06T09:20:00.000Z,-1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-06,2026-06-06T09:35:00.000Z,-1,0.8200,1,,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-06,2026-06-06T09:50:00.000Z,1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-06,2026-06-06T09:55:00.000Z,1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-06,2026-06-06T10:35:00.000Z,-1,0.9200,1,,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-06,2026-06-06T10:45:00.000Z,-1,0.7000,0,17.0,-10.2100,-6.9638,-6.9638,-6.9638,-6.9638,-6.9638,-5.9613,-5.9613,-5.5773,-5.5773,-3.2275,-3.2275,-3.2275,-3.2275,-3.2275,-6.4116,-6.4116,-6.4116,-6.4116,-6.4116,-4.9622,-4.9622,-5.7168,-5.7168,-3.5389,-3.5389,-3.5389,-3.5389,-3.5389,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
2026-06-06,2026-06-06T10:55:00.000Z,1,0.7100,1,,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-06,2026-06-06T11:30:00.000Z,1,0.7363,1,,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,3.3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-06,2026-06-06T11:35:00.000Z,-1,0.9000,0,5.0,-10.0700,-7.5452,-7.5452,-7.5452,-7.5452,-7.5452,-6.7654,-6.7654,-9.3429,-9.3429,-9.3429,-9.3429,-9.3429,-9.3429,-9.2923,-9.4472,-9.4472,-9.4472,-9.4472,-9.4472,-9.4472,-9.4110,-9.7593,-9.7593,-9.7593,-9.7593,-9.7593,-9.7593,-9.7593,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-06-06,2026-06-06T11:40:00.000Z,-1,0.7500,1,,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
